date,case,day_total,events,conflict,threat_coerce,sanction,military_pair,military_geo,keyword_articles,tone_num,tone_den
20251013,us_china_tariffs_2025,123656,527,166,64,0,50,4453,149,-12436.785304578309,4455.0
20251014,china_japan_2025,134355,22,3,0,0,3,398,2,-180.04184540884444,70.0
20251014,china_japan_seafood_2023,134355,22,3,0,0,3,398,14,-180.04184540884444,70.0
20251014,india_pakistan_2025,134355,43,21,6,0,7,1165,312,-877.1886154313006,174.0
20251014,israel_iran_2025,134355,123,54,7,0,36,1570,106,-1604.7999532540885,735.0
20251014,north_korea,134355,22,4,2,1,3,10,17,-38.748873051508404,52.0
20251014,russia_ukraine_2022,134355,544,225,81,0,99,258,118,-15395.317207694176,4867.0
20251014,south_china_sea_ph,134355,40,21,1,0,9,105,11,-888.518226790231,183.0
20251014,taiwan_strait,134355,304,89,28,0,21,22,52,-6527.112494540227,3021.0
20251014,thailand_cambodia_2025,134355,160,56,10,0,34,179,97,-3835.7511914932556,1623.0
20251014,us_china_chips_2022,134355,277,78,17,0,12,313,77,-8198.067610484128,3138.0
20251014,us_china_tariffs_2025,134355,562,165,45,0,33,5931,184,-14609.307798806643,6083.0
20251015,china_japan_2025,133509,22,5,0,0,3,408,1,-200.03051937918244,98.0
20251015,china_japan_seafood_2023,133509,22,5,0,0,3,408,11,-200.03051937918244,98.0
20251015,india_pakistan_2025,133509,34,12,4,0,0,1391,440,-540.377708591282,135.0
20251015,israel_iran_2025,133509,104,47,16,0,19,1361,87,-1419.467468403267,371.0
20251015,north_korea,133509,11,6,0,0,6,10,14,-61.378971211994156,38.0
20251015,russia_ukraine_2022,133509,433,172,56,0,93,262,187,-20539.144642636635,5526.0
20251015,south_china_sea_ph,133509,28,17,0,0,6,56,5,-291.5452887027428,125.0
20251015,taiwan_strait,133509,348,105,38,0,47,30,70,-7799.04603916247,2805.0
20251015,thailand_cambodia_2025,133509,42,15,3,0,2,135,120,-290.567025982937,224.0
20251015,us_china_chips_2022,133509,338,100,43,0,26,320,49,-4681.225999129129,2344.0
20251015,us_china_tariffs_2025,133509,662,195,80,0,72,6469,164,-12247.143374709496,5034.0
20251016,china_japan_2025,140587,19,4,0,0,1,407,8,-136.85029868107011,62.0
20251016,china_japan_seafood_2023,140587,19,4,0,0,1,407,15,-136.85029868107011,62.0
20251016,india_pakistan_2025,140587,35,14,3,0,6,1163,349,-313.3871751181926,134.0
20251016,israel_iran_2025,140587,72,39,10,0,27,1400,110,-4669.316168741614,793.0
20251016,north_korea,140587,17,4,2,0,0,32,15,-74.42241047867375,62.0
20251016,russia_ukraine_2022,140587,1073,245,65,0,129,324,292,-3622.5307301775492,14342.0
20251016,south_china_sea_ph,140587,22,15,1,0,4,71,9,-257.35598051135236,76.0
20251016,taiwan_strait,140587,252,62,20,0,27,16,58,-3770.1424946600587,1768.0
20251016,thailand_cambodia_2025,140587,79,44,6,0,32,164,72,-3118.6330974439234,649.0
20251016,us_china_chips_2022,140587,268,61,18,0,26,313,58,-3691.7586096327536,1601.0
20251016,us_china_tariffs_2025,140587,498,122,38,0,52,6955,145,-6872.7734538463565,3162.0
20251017,china_japan_2025,137323,58,2,0,0,0,364,5,-230.0091803729376,319.0
20251017,china_japan_seafood_2023,137323,58,2,0,0,0,364,8,-230.0091803729376,319.0
20251017,india_pakistan_2025,137323,32,20,5,0,6,1337,356,-592.8340292953875,119.0
20251017,israel_iran_2025,137323,80,34,12,0,22,1292,83,-2588.888367183702,518.0
20251017,north_korea,137323,13,3,2,0,3,29,10,-628.9595856549597,119.0
20251017,russia_ukraine_2022,137323,1215,215,86,0,83,356,309,-15752.579766271063,12516.0
20251017,south_china_sea_ph,137323,23,9,1,0,4,52,9,-304.1775385690602,94.0
20251017,taiwan_strait,137323,244,79,36,0,25,28,47,-3354.2256645162893,1318.0
20251017,thailand_cambodia_2025,137323,34,15,0,0,0,106,48,-675.883451372985,129.0
20251017,us_china_chips_2022,137323,214,46,11,0,12,285,40,-2940.2544873487127,1428.0
20251017,us_china_tariffs_2025,137323,419,108,38,0,29,6684,121,-5438.510614165145,2432.0
20251018,china_japan_2025,84651,21,2,2,0,2,266,0,-154.67289131702321,153.0
20251018,china_japan_seafood_2023,84651,21,2,2,0,2,266,9,-154.67289131702321,153.0
20251018,india_pakistan_2025,84651,15,8,3,0,0,788,289,-84.55780718863289,42.0
20251018,israel_iran_2025,84651,41,12,2,0,4,700,83,-2947.9730542745415,588.0
20251018,north_korea,84651,43,11,2,0,2,15,20,-207.5402793345853,180.0
20251018,russia_ukraine_2022,84651,628,198,64,0,91,242,173,-15354.350848137607,9041.0
20251018,south_china_sea_ph,84651,5,3,0,0,3,74,1,-69.00155014105827,25.0
20251018,taiwan_strait,84651,198,40,24,0,16,20,33,-2385.7948911405365,1045.0
20251018,thailand_cambodia_2025,84651,21,4,3,0,3,80,35,-316.4252184934122,70.0
20251018,us_china_chips_2022,84651,188,35,11,0,11,206,15,-3085.202315056335,1715.0
20251018,us_china_tariffs_2025,84651,360,66,28,0,22,4272,71,-5380.981733857149,2649.0
20251019,china_japan_2025,69859,9,3,0,0,0,183,9,16.359806998840703,45.0
20251019,china_japan_seafood_2023,69859,9,3,0,0,0,183,3,16.359806998840703,45.0
20251019,india_pakistan_2025,69859,22,5,0,0,0,636,258,-3219.1124174613933,421.0
20251019,israel_iran_2025,69859,18,11,0,0,4,1062,67,-630.5191201894795,100.0
20251019,north_korea,69859,79,18,0,0,2,28,24,-10217.853091268522,2094.0
20251019,russia_ukraine_2022,69859,360,137,30,0,71,150,85,-7069.4643056718105,2530.0
20251019,south_china_sea_ph,69859,9,4,3,0,4,69,1,-580.9562485819725,73.0
20251019,taiwan_strait,69859,122,40,15,0,6,13,51,-4109.588644135098,1335.0
20251019,thailand_cambodia_2025,69859,37,10,2,0,5,116,19,-346.0699815502786,120.0
20251019,us_china_chips_2022,69859,78,24,11,0,7,137,19,-460.0848613683631,1354.0
20251019,us_china_tariffs_2025,69859,160,54,26,0,13,2854,49,-4260.373794036609,2210.0
20251020,china_japan_2025,114528,46,1,0,0,0,256,14,-948.2837594883175,917.0
20251020,china_japan_seafood_2023,114528,46,1,0,0,0,256,4,-948.2837594883175,917.0
20251020,india_pakistan_2025,114528,10,2,1,0,0,544,268,-52.11756505614266,17.0
20251020,israel_iran_2025,114528,102,40,2,0,23,1190,118,-2688.97324763326,566.0
20251020,north_korea,114528,55,8,0,0,1,16,16,-896.5610620063096,277.0
20251020,russia_ukraine_2022,114528,714,234,54,0,99,247,262,-11666.999755824172,3724.0
20251020,south_china_sea_ph,114528,18,6,1,0,2,60,8,-83.19509935964452,56.0
20251020,taiwan_strait,114528,282,63,15,0,19,37,60,-5291.998854508416,2997.0
20251020,thailand_cambodia_2025,114528,63,21,2,0,13,93,30,-566.8731629977095,246.0
20251020,us_china_chips_2022,114528,215,32,17,0,12,209,36,-1572.2673583607261,2015.0
20251020,us_china_tariffs_2025,114528,451,83,31,0,28,4695,186,-6672.585130366693,4749.0
20251021,china_japan_2025,138039,44,7,2,0,0,327,122,191.05872926632952,403.0
20251021,china_japan_seafood_2023,138039,44,7,2,0,0,327,20,191.05872926632952,403.0
20251021,india_pakistan_2025,138039,24,18,7,0,7,818,246,-213.32718030337827,58.0
20251021,israel_iran_2025,138039,74,25,7,1,19,1178,96,-1027.8693777698863,239.0
20251021,north_korea,138039,18,4,2,0,1,13,8,-184.07882382288557,64.0
20251021,russia_ukraine_2022,138039,896,274,39,0,119,347,263,-15229.827435893745,7526.0
20251021,south_china_sea_ph,138039,16,7,0,0,0,78,8,2.2277121350989972,52.0
20251021,taiwan_strait,138039,309,72,20,0,23,23,71,-1612.881372687326,2767.0
20251021,thailand_cambodia_2025,138039,110,29,10,0,7,81,27,-1382.190483455766,438.0
20251021,us_china_chips_2022,138039,259,54,23,0,22,244,44,-3399.8438711687377,3082.0
20251021,us_china_tariffs_2025,138039,498,111,43,0,41,6933,194,-4406.267717557828,5304.0
20251022,china_japan_2025,140738,53,13,0,0,4,323,48,204.54619014207353,311.0
20251022,china_japan_seafood_2023,140738,53,13,0,0,4,323,18,204.54619014207353,311.0
20251022,india_pakistan_2025,140738,26,18,2,0,7,929,249,-282.8644618914482,61.0
20251022,israel_iran_2025,140738,87,30,4,0,15,999,104,-1530.9587259698146,349.0
20251022,north_korea,140738,214,134,25,0,110,152,100,-4903.547936135624,2840.0
20251022,russia_ukraine_2022,140738,983,371,76,1,181,424,342,-35889.940023761985,12430.0
20251022,south_china_sea_ph,140738,15,9,0,0,6,83,8,-78.88434828131071,33.0
20251022,taiwan_strait,140738,275,55,19,0,21,42,90,-2772.0347957922822,1716.0
20251022,thailand_cambodia_2025,140738,50,16,2,0,13,151,26,-157.75609602289165,241.0
20251022,us_china_chips_2022,140738,188,35,15,0,14,225,44,98.64977349348442,924.0
20251022,us_china_tariffs_2025,140738,392,75,31,0,27,6572,131,-2044.0881511559348,2188.0
20251023,china_japan_2025,137541,57,5,0,0,0,319,12,1133.349411174273,354.0
20251023,china_japan_seafood_2023,137541,57,5,0,0,0,319,8,1133.349411174273,354.0
20251023,india_pakistan_2025,137541,18,11,4,0,6,1029,262,-320.47122717556977,69.0
20251023,israel_iran_2025,137541,96,31,10,0,16,941,86,-1720.1342350958182,418.0
20251023,north_korea,137541,30,12,2,0,9,49,33,-253.9200616118817,184.0
20251023,russia_ukraine_2022,137541,1009,411,80,0,207,422,320,-37126.032729251005,9113.0
20251023,south_china_sea_ph,137541,14,4,0,0,0,77,7,148.4871109662114,51.0
20251023,taiwan_strait,137541,326,66,6,0,13,22,67,-4203.878473070563,2900.0
20251023,thailand_cambodia_2025,137541,82,29,13,0,22,181,36,-1091.414890139343,567.0
20251023,us_china_chips_2022,137541,292,65,14,0,8,232,44,-2164.4617309979203,1854.0
20251023,us_china_tariffs_2025,137541,565,114,20,0,16,6576,96,-4966.157476543155,3656.0
20251024,china_japan_2025,134776,58,9,4,0,4,306,16,-120.42180246366377,494.0
20251024,china_japan_seafood_2023,134776,58,9,4,0,4,306,6,-120.42180246366377,494.0
20251024,india_pakistan_2025,134776,33,12,6,0,7,899,282,-623.7755292992389,225.0
20251024,israel_iran_2025,134776,36,16,0,0,6,730,91,-941.3993571944051,430.0
20251024,north_korea,134776,105,12,0,0,7,66,45,193.91867932080612,1679.0
20251024,russia_ukraine_2022,134776,788,303,88,3,163,364,286,-27904.935060831143,8140.0
20251024,south_china_sea_ph,134776,7,0,0,0,0,85,1,126.33445551460576,29.0
20251024,taiwan_strait,134776,402,85,27,0,10,27,60,-4361.622106416456,2508.0
20251024,thailand_cambodia_2025,134776,81,45,4,0,20,121,31,-1580.7874601481938,653.0
20251024,us_china_chips_2022,134776,316,60,24,0,14,228,47,-3471.322631548108,2581.0
20251024,us_china_tariffs_2025,134776,647,126,47,0,21,6416,217,-7647.1438883151095,4802.0
20251025,china_japan_2025,83877,107,1,1,0,0,206,11,-806.8589766302125,730.0
20251025,china_japan_seafood_2023,83877,107,1,1,0,0,206,1,-806.8589766302125,730.0
20251025,india_pakistan_2025,83877,45,15,8,0,2,813,269,-599.6348119487526,200.0
20251025,israel_iran_2025,83877,17,3,0,0,0,645,68,-298.3249490580275,88.0
20251025,north_korea,83877,101,5,0,0,2,12,50,54.008633779639936,349.0
20251025,russia_ukraine_2022,83877,507,209,36,0,137,268,204,-20310.041111760445,4833.0
20251025,south_china_sea_ph,83877,7,2,2,0,0,46,6,-9.520183072019009,22.0
20251025,taiwan_strait,83877,361,54,32,0,20,13,49,-3179.657897170512,3718.0
20251025,thailand_cambodia_2025,83877,202,38,3,0,16,98,34,-4245.7266720837115,2867.0
20251025,us_china_chips_2022,83877,317,46,17,0,9,130,15,-4194.790737393194,3803.0
20251025,us_china_tariffs_2025,83877,590,79,37,0,20,3563,125,-7597.763811510549,6842.0
20251026,china_japan_2025,75194,66,0,0,0,0,217,16,384.13622364874385,460.0
20251026,china_japan_seafood_2023,75194,66,0,0,0,0,217,1,384.13622364874385,460.0
20251026,india_pakistan_2025,75194,24,8,0,0,4,782,281,-80.38783730618815,49.0
20251026,israel_iran_2025,75194,32,16,0,0,3,705,59,-434.1719495774922,99.0
20251026,north_korea,75194,45,2,0,0,0,15,15,195.17223005280545,333.0
20251026,russia_ukraine_2022,75194,450,215,47,0,142,214,109,-27577.81547386489,4749.0
20251026,south_china_sea_ph,75194,13,4,1,0,1,29,7,-97.2388059701493,36.0
20251026,taiwan_strait,75194,331,48,23,0,9,13,32,-2141.916606271772,2601.0
20251026,thailand_cambodia_2025,75194,854,138,4,0,74,195,181,6537.300819970323,29251.0
20251026,us_china_chips_2022,75194,242,23,10,0,12,149,22,-1219.3267253654926,1995.0
20251026,us_china_tariffs_2025,75194,480,59,31,0,19,2264,197,-3196.6157361032665,3914.0
20251027,china_japan_2025,125026,162,23,8,0,7,410,33,151.56290150224154,1105.0
20251027,china_japan_seafood_2023,125026,162,23,8,0,7,410,11,151.56290150224154,1105.0
20251027,india_pakistan_2025,125026,30,18,8,0,10,842,279,-267.1194933689645,77.0
20251027,israel_iran_2025,125026,57,34,9,0,22,982,88,-524.6622881941429,162.0
20251027,north_korea,125026,89,11,6,0,5,12,38,186.62877700395788,505.0
20251027,russia_ukraine_2022,125026,592,244,61,0,139,301,150,-15229.953551877637,4063.0
20251027,south_china_sea_ph,125026,20,14,4,0,4,57,67,-295.807539917691,111.0
20251027,taiwan_strait,125026,506,86,47,0,21,29,54,-3135.9757695041008,5218.0
20251027,thailand_cambodia_2025,125026,407,74,3,0,37,129,51,-163.62543084372197,5626.0
20251027,us_china_chips_2022,125026,340,56,15,0,26,296,57,-1038.2678044452414,2286.0
20251027,us_china_tariffs_2025,125026,742,124,57,0,41,4810,202,-4753.983504561551,6521.0
20251028,china_japan_2025,139111,143,4,0,0,0,390,79,538.0196939287241,752.0
20251028,china_japan_seafood_2023,139111,143,4,0,0,0,390,10,538.0196939287241,752.0
20251028,india_pakistan_2025,139111,42,19,4,0,11,914,267,-717.0392803847341,157.0
20251028,israel_iran_2025,139111,43,22,5,0,11,1145,107,-322.1009504033997,132.0
20251028,north_korea,139111,140,56,6,0,43,89,51,-1050.2212449380086,1258.0
20251028,russia_ukraine_2022,139111,503,216,44,1,125,242,148,-13178.173725356035,3188.0
20251028,south_china_sea_ph,139111,46,20,1,0,7,119,15,-435.7822674004289,737.0
20251028,taiwan_strait,139111,387,84,27,0,21,34,102,-2617.8490128608737,3087.0
20251028,thailand_cambodia_2025,139111,250,49,0,0,27,105,33,1981.129256420329,1592.0
20251028,us_china_chips_2022,139111,345,47,19,0,28,212,48,-1691.315586033305,2829.0
20251028,us_china_tariffs_2025,139111,640,106,42,0,42,6560,194,-4086.3891168787873,5469.0
20251029,china_japan_2025,141855,95,5,0,0,3,394,28,637.056726330739,445.0
20251029,china_japan_seafood_2023,141855,95,5,0,0,3,394,10,637.056726330739,445.0
20251029,india_pakistan_2025,141855,60,26,6,0,8,1119,371,-960.8924308765511,259.0
20251029,israel_iran_2025,141855,78,37,7,0,13,1148,110,-10983.008332549245,1853.0
20251029,north_korea,141855,234,105,15,0,67,78,76,-1763.897907322355,3150.0
20251029,russia_ukraine_2022,141855,447,208,25,0,110,283,124,-9857.631117112276,2625.0
20251029,south_china_sea_ph,141855,30,20,5,0,9,92,9,-317.8115089491847,149.0
20251029,taiwan_strait,141855,472,89,25,0,25,37,76,-3258.2501184675602,4158.0
20251029,thailand_cambodia_2025,141855,124,25,2,0,8,112,19,578.8319346984231,530.0
20251029,us_china_chips_2022,141855,474,104,60,0,42,267,80,-2670.213643016781,3064.0
20251029,us_china_tariffs_2025,141855,855,169,80,0,60,6483,200,-6653.782919427645,6356.0
20251030,china_japan_2025,141719,56,7,5,0,1,432,13,475.4135321563898,344.0
20251030,china_japan_seafood_2023,141719,56,7,5,0,1,432,13,475.4135321563898,344.0
20251030,india_pakistan_2025,141719,31,22,2,0,6,1119,317,-860.3445606243844,181.0
20251030,israel_iran_2025,141719,81,37,22,0,8,1025,93,-1790.4175652071203,470.0
20251030,north_korea,141719,72,24,3,0,16,29,23,-654.5318125135307,592.0
20251030,russia_ukraine_2022,141719,537,253,74,1,127,337,154,-9341.789690736534,2680.0
20251030,south_china_sea_ph,141719,31,17,0,0,12,69,8,-171.99660384920242,105.0
20251030,taiwan_strait,141719,896,150,67,0,49,29,62,-5988.600683168832,9458.0
20251030,thailand_cambodia_2025,141719,123,24,3,0,10,113,27,489.42550851561333,572.0
20251030,us_china_chips_2022,141719,775,115,40,0,34,343,69,-4107.169591519148,9388.0
20251030,us_china_tariffs_2025,141719,1525,240,96,0,72,6638,335,-8929.35539072729,17454.0
20251031,china_japan_2025,131084,131,9,2,0,2,344,24,1644.8458549373045,6271.0
20251031,china_japan_seafood_2023,131084,131,9,2,0,2,344,15,1644.8458549373045,6271.0
20251031,india_pakistan_2025,131084,18,12,7,0,7,979,280,-372.9735672389914,193.0
20251031,israel_iran_2025,131084,113,66,11,0,37,830,96,-2316.8207165716644,587.0
20251031,north_korea,131084,55,4,4,0,0,6,10,-430.72561606391395,1723.0
20251031,russia_ukraine_2022,131084,511,246,60,0,158,365,163,-11533.993264771683,2800.0
20251031,south_china_sea_ph,131084,23,15,1,0,12,117,16,-99.31723651840454,84.0
20251031,taiwan_strait,131084,620,137,66,0,54,22,57,-4312.681338987218,4836.0
20251031,thailand_cambodia_2025,131084,56,16,0,0,11,84,22,42.4258854696484,207.0
20251031,us_china_chips_2022,131084,472,86,27,0,33,265,78,-1140.0863107222817,3214.0
20251031,us_china_tariffs_2025,131084,980,191,72,0,79,6231,148,-4002.0023029455006,7298.0
20251101,china_japan_2025,83127,101,7,0,0,0,173,12,295.61297527985164,669.0
20251101,china_japan_seafood_2023,83127,101,7,0,0,0,173,7,295.61297527985164,669.0
20251101,india_pakistan_2025,83127,21,11,4,0,4,851,210,-256.2490376345509,132.0
20251101,israel_iran_2025,83127,59,18,0,0,14,569,73,-890.1821113936812,304.0
20251101,north_korea,83127,91,39,5,0,0,5,24,-386.78539687941037,1372.0
20251101,russia_ukraine_2022,83127,419,186,48,0,119,304,153,-20448.91116600034,4787.0
20251101,south_china_sea_ph,83127,43,14,1,0,8,83,26,-2408.672705223109,597.0
20251101,taiwan_strait,83127,281,63,21,1,12,12,45,-1223.6532160660208,2555.0
20251101,thailand_cambodia_2025,83127,41,6,0,0,6,57,19,246.11077195905455,200.0
20251101,us_china_chips_2022,83127,223,33,10,0,13,107,51,-193.27024279544463,2116.0
20251101,us_china_tariffs_2025,83127,467,84,28,1,23,3505,102,-1244.8144460108097,4474.0
20251102,china_japan_2025,68125,63,27,0,0,0,185,7,-988.3773666023037,391.0
20251102,china_japan_seafood_2023,68125,63,27,0,0,0,185,3,-988.3773666023037,391.0
20251102,india_pakistan_2025,68125,15,6,0,0,2,789,174,-72.0334308277084,36.0
20251102,israel_iran_2025,68125,105,50,17,0,24,605,89,-1817.84366403132,680.0
20251102,north_korea,68125,26,10,5,0,5,9,7,-61.581244443174185,130.0
20251102,russia_ukraine_2022,68125,311,179,6,0,128,247,91,-15671.383513222041,2772.0
20251102,south_china_sea_ph,68125,53,30,0,0,19,90,20,-1463.2073040260516,696.0
20251102,taiwan_strait,68125,316,80,29,0,12,8,59,1930.4080578941432,3275.0
20251102,thailand_cambodia_2025,68125,25,10,0,0,4,59,13,-20.274184554925775,118.0
20251102,us_china_chips_2022,68125,237,36,14,0,10,162,33,4383.829666131174,2639.0
20251102,us_china_tariffs_2025,68125,456,91,29,0,18,2258,81,7460.801151990487,4971.0
20251103,china_japan_2025,122070,68,7,0,0,0,286,13,190.24936419078546,960.0
20251103,china_japan_seafood_2023,122070,68,7,0,0,0,286,7,190.24936419078546,960.0
20251103,india_pakistan_2025,122070,47,26,5,0,6,905,244,-308.2584704884239,143.0
20251103,israel_iran_2025,122070,142,52,13,0,19,1104,124,-2790.003425420622,874.0
20251103,north_korea,122070,86,20,5,0,14,25,38,-706.8859359145667,772.0
20251103,russia_ukraine_2022,122070,408,189,26,0,122,210,165,-8672.854510738387,2486.0
20251103,south_china_sea_ph,122070,37,17,0,0,5,83,6,-132.62333792514104,97.0
20251103,taiwan_strait,122070,380,72,26,2,14,28,93,-2102.4620346408974,1931.0
20251103,thailand_cambodia_2025,122070,16,6,0,0,1,85,16,-259.9450543069128,60.0
20251103,us_china_chips_2022,122070,383,65,36,0,19,213,97,95.94801056480668,1933.0
20251103,us_china_tariffs_2025,122070,701,123,52,2,28,5030,173,-1036.5196053080301,3436.0
20251104,china_japan_2025,128477,32,2,0,0,0,322,2,-1057.3451050358806,280.0
20251104,china_japan_seafood_2023,128477,32,2,0,0,0,322,10,-1057.3451050358806,280.0
20251104,india_pakistan_2025,128477,44,20,1,0,16,953,234,374.81449689779845,452.0
20251104,israel_iran_2025,128477,75,32,8,0,19,831,92,-2957.2247090325286,623.0
20251104,north_korea,128477,173,38,8,0,21,63,78,171.9320344749105,1865.0
20251104,russia_ukraine_2022,128477,342,163,31,0,108,245,123,-9718.339815404397,2235.0
20251104,south_china_sea_ph,128477,15,2,0,0,2,57,6,-17.855520286375132,43.0
20251104,taiwan_strait,128477,300,62,32,3,16,44,104,-3165.4833622661426,3358.0
20251104,thailand_cambodia_2025,128477,37,6,1,0,6,73,20,4650.997203123739,512.0
20251104,us_china_chips_2022,128477,278,61,25,0,21,269,65,999.7637935251016,2300.0
20251104,us_china_tariffs_2025,128477,529,109,54,3,35,5886,145,-1941.79088445533,5467.0
20251105,china_japan_2025,133217,41,12,2,0,0,346,8,-109.07672765968476,343.0
20251105,china_japan_seafood_2023,133217,41,12,2,0,0,346,11,-109.07672765968476,343.0
20251105,india_pakistan_2025,133217,32,11,0,0,1,802,264,-215.88872107203574,71.0
20251105,israel_iran_2025,133217,86,37,8,0,24,799,90,-1901.8518657772893,376.0
20251105,north_korea,133217,104,31,9,0,9,29,27,-619.9821119989434,473.0
20251105,russia_ukraine_2022,133217,450,169,27,0,118,206,107,-8806.426331480865,2348.0
20251105,south_china_sea_ph,133217,3,2,0,0,2,82,5,-22.30153604435528,14.0
20251105,taiwan_strait,133217,279,66,19,0,26,58,84,-1066.4674687679324,1842.0
20251105,thailand_cambodia_2025,133217,28,3,0,0,3,122,27,-209.05910526048157,86.0
20251105,us_china_chips_2022,133217,257,50,22,0,18,206,54,-2013.8356762219894,1664.0
20251105,us_china_tariffs_2025,133217,499,101,39,0,39,5280,222,-3486.8242591288954,3227.0
20251106,china_japan_2025,134153,32,13,0,0,6,333,4,50.01629665483085,129.0
20251106,china_japan_seafood_2023,134153,32,13,0,0,6,333,16,50.01629665483085,129.0
20251106,india_pakistan_2025,134153,34,23,6,0,13,907,283,-187.3026986673546,79.0
20251106,israel_iran_2025,134153,83,40,12,0,24,988,72,-1123.50893163197,304.0
20251106,north_korea,134153,49,14,2,0,4,26,34,-1368.1255317451348,299.0
20251106,russia_ukraine_2022,134153,420,172,44,0,122,267,167,-13844.49208834286,3143.0
20251106,south_china_sea_ph,134153,14,8,0,0,6,109,8,-108.28212525952418,56.0
20251106,taiwan_strait,134153,309,78,31,1,23,43,242,-1977.5899182811863,2407.0
20251106,thailand_cambodia_2025,134153,20,10,0,0,10,129,14,-932.8086944096375,106.0
20251106,us_china_chips_2022,134153,310,85,37,0,16,240,49,-2275.382262971364,2186.0
20251106,us_china_tariffs_2025,134153,575,146,61,1,35,5943,237,-4229.854971244791,4371.0
20251107,china_japan_2025,127861,54,10,4,0,3,379,3,-1428.6519651863036,758.0
20251107,china_japan_seafood_2023,127861,54,10,4,0,3,379,18,-1428.6519651863036,758.0
20251107,india_pakistan_2025,127861,66,38,5,0,12,793,276,-1184.6078271840681,307.0
20251107,israel_iran_2025,127861,170,99,10,0,61,1093,129,-4595.027359514042,1273.0
20251107,north_korea,127861,155,95,17,0,68,97,55,-5109.998140912368,1978.0
20251107,russia_ukraine_2022,127861,424,162,46,0,102,257,142,-18071.361582230464,4557.0
20251107,south_china_sea_ph,127861,22,7,0,0,3,68,7,-365.8229882225339,91.0
20251107,taiwan_strait,127861,309,83,34,0,31,26,145,-641.7567967799943,2060.0
20251107,thailand_cambodia_2025,127861,46,23,4,0,15,123,21,-339.71520777833626,149.0
20251107,us_china_chips_2022,127861,306,77,32,0,28,280,86,-745.7145934230621,1823.0
20251107,us_china_tariffs_2025,127861,557,143,59,0,55,5381,128,-1350.3011368008513,3567.0
20251108,china_japan_2025,82091,18,6,4,0,0,216,5,-51.70240347751273,77.0
20251108,china_japan_seafood_2023,82091,18,6,4,0,0,216,5,-51.70240347751273,77.0
20251108,india_pakistan_2025,82091,22,14,7,0,6,751,280,-145.75716963750807,53.0
20251108,israel_iran_2025,82091,141,107,11,0,30,938,102,-7104.949793458554,1796.0
20251108,north_korea,82091,81,51,8,0,2,15,26,-2487.4385837172954,559.0
20251108,russia_ukraine_2022,82091,345,170,43,1,122,271,141,-13712.974486160798,3092.0
20251108,south_china_sea_ph,82091,18,6,2,0,4,89,4,-376.22592839189963,95.0
20251108,taiwan_strait,82091,187,54,23,0,15,18,58,-422.5788753528726,682.0
20251108,thailand_cambodia_2025,82091,18,0,0,0,0,52,14,34.258575016125754,82.0
20251108,us_china_chips_2022,82091,141,29,10,0,8,155,47,-791.4401664922393,608.0
20251108,us_china_tariffs_2025,82091,291,69,25,0,20,3656,49,-1304.5650662924572,1098.0
20251109,china_japan_2025,68112,7,3,0,0,0,209,3,-62.080302915653974,28.0
20251109,china_japan_seafood_2023,68112,7,3,0,0,0,209,3,-62.080302915653974,28.0
20251109,india_pakistan_2025,68112,17,6,4,0,5,676,263,-690.4313118078647,101.0
20251109,israel_iran_2025,68112,46,22,9,0,3,851,67,-334.25213393377174,196.0
20251109,north_korea,68112,22,16,2,0,1,8,4,-414.416989848875,135.0
20251109,russia_ukraine_2022,68112,259,131,43,0,85,216,103,-8007.134175641174,1700.0
20251109,south_china_sea_ph,68112,16,8,1,0,0,56,2,-484.44911646851074,79.0
20251109,taiwan_strait,68112,118,42,11,0,6,12,45,615.7442669800931,879.0
20251109,thailand_cambodia_2025,68112,39,8,2,0,5,59,18,-161.0922194494821,105.0
20251109,us_china_chips_2022,68112,114,30,18,0,13,126,38,-55.17611806302344,650.0
20251109,us_china_tariffs_2025,68112,205,59,29,0,19,2527,30,483.19305138375057,1329.0
20251110,china_japan_2025,115696,55,32,8,0,13,300,13,-2001.3227910570256,305.0
20251110,china_japan_seafood_2023,115696,55,32,8,0,13,300,8,-2001.3227910570256,305.0
20251110,india_pakistan_2025,115696,16,12,0,0,5,1383,257,-412.72185387858144,170.0
20251110,israel_iran_2025,115696,102,61,22,0,31,996,93,-2504.4902644632452,476.0
20251110,north_korea,115696,33,22,0,0,6,32,11,-11725.526131046252,1231.0
20251110,russia_ukraine_2022,115696,353,130,31,0,83,205,110,-6753.840658577273,1915.0
20251110,south_china_sea_ph,115696,14,10,0,0,10,116,4,-147.30963513723492,42.0
20251110,taiwan_strait,115696,268,87,40,0,20,24,93,-3228.6728832445356,1865.0
20251110,thailand_cambodia_2025,115696,143,55,14,0,28,113,57,-3379.3357518141283,1134.0
20251110,us_china_chips_2022,115696,222,60,24,0,20,225,46,-3497.0433900684056,2172.0
20251110,us_china_tariffs_2025,115696,459,130,58,0,40,4147,95,-6217.280273198726,3911.0
20251111,china_japan_2025,128457,42,14,4,0,4,365,14,-1253.7239993343612,235.0
20251111,china_japan_seafood_2023,128457,42,14,4,0,4,365,12,-1253.7239993343612,235.0
20251111,india_pakistan_2025,128457,68,53,11,0,25,1953,351,-3150.4138574205176,415.0
20251111,israel_iran_2025,128457,96,40,22,0,13,875,80,-976.702078326147,476.0
20251111,north_korea,128457,19,4,0,0,4,9,7,-78.71102634272086,147.0
