date,case,day_total,events,conflict,threat_coerce,sanction,military_pair,military_geo,keyword_articles,tone_num,tone_den
20260721,russia_ukraine_2022,111896,296,135,20,0,78,319,187,-14305.353449710581,3161.0
20260721,south_china_sea_ph,111896,211,85,6,0,30,163,43,-13527.397615257849,2814.0
20260721,taiwan_strait,111896,192,41,14,0,13,22,48,-1870.840131817377,989.0
20260721,thailand_cambodia_2025,111896,24,8,0,0,0,51,9,138.94450775444602,104.0
20260721,us_china_chips_2022,111896,217,63,16,2,22,281,52,-2503.7809436158855,1044.0
20260721,us_china_tariffs_2025,111896,378,93,25,2,28,4902,127,-3937.928307433849,1853.0
20260722,china_japan_2025,120425,38,19,3,0,3,305,2,-828.744740532678,201.0
20260722,china_japan_seafood_2023,120425,38,19,3,0,3,305,8,-828.744740532678,201.0
20260722,india_pakistan_2025,120425,14,10,3,0,9,1250,239,-224.57599152373314,47.0
20260722,israel_iran_2025,120425,819,412,87,0,235,2019,961,-67670.10130067266,15252.0
20260722,north_korea,120425,22,2,0,0,1,8,9,-135.78832268385827,62.0
20260722,russia_ukraine_2022,120425,387,192,27,0,112,376,208,-10413.322770289744,2460.0
20260722,south_china_sea_ph,120425,171,59,2,0,7,106,39,-5349.098701032628,2948.0
20260722,taiwan_strait,120425,212,68,23,0,29,34,43,-1242.6943186706012,1102.0
20260722,thailand_cambodia_2025,120425,37,11,0,0,2,62,18,-743.7765290709988,162.0
20260722,us_china_chips_2022,120425,189,75,28,0,23,259,44,-1091.257247352237,880.0
20260722,us_china_tariffs_2025,120425,369,128,50,0,50,5449,185,-2263.665718112751,1752.0
20260723,china_japan_2025,114552,26,8,0,0,1,308,6,-67.74529032820055,116.0
20260723,china_japan_seafood_2023,114552,26,8,0,0,1,308,4,-67.74529032820055,116.0
20260723,india_pakistan_2025,114552,19,7,1,0,1,1083,218,-145.48485086974455,54.0
20260723,israel_iran_2025,114552,716,388,78,0,215,1761,755,-33099.11178111333,9184.0
20260723,north_korea,114552,13,5,0,0,1,7,12,5.875897373456077,90.0
20260723,russia_ukraine_2022,114552,415,162,39,2,90,294,207,-11254.486756876002,2980.0
20260723,south_china_sea_ph,114552,196,80,13,0,37,190,25,-7461.028686141819,1850.0
20260723,taiwan_strait,114552,192,49,22,0,15,60,57,3098.051051541573,1893.0
20260723,thailand_cambodia_2025,114552,34,17,0,0,9,123,22,-250.58616454990306,104.0
20260723,us_china_chips_2022,114552,180,61,22,2,17,257,44,3707.6256672023615,1681.0
20260723,us_china_tariffs_2025,114552,321,96,42,2,27,5503,132,7144.183659953063,3268.0
20260724,china_japan_2025,113191,31,10,4,0,3,364,2,-297.4006407957597,208.0
20260724,china_japan_seafood_2023,113191,31,10,4,0,3,364,6,-297.4006407957597,208.0
20260724,india_pakistan_2025,113191,11,8,2,0,2,986,223,-234.7246750375895,43.0
20260724,israel_iran_2025,113191,658,303,63,0,169,1916,704,-42019.90111875557,9088.0
20260724,north_korea,113191,17,5,0,0,0,11,12,-7.316719182766463,72.0
20260724,russia_ukraine_2022,113191,369,212,28,0,148,430,181,-11793.142695662604,2903.0
20260724,south_china_sea_ph,113191,167,94,7,0,44,137,27,-12422.46247672779,2818.0
20260724,taiwan_strait,113191,252,73,34,0,25,19,49,-2770.7395997621898,1511.0
20260724,thailand_cambodia_2025,113191,30,9,1,0,5,86,19,-258.3946898268117,122.0
20260724,us_china_chips_2022,113191,279,86,32,0,28,281,48,-1836.9124424654565,1551.0
20260724,us_china_tariffs_2025,113191,497,138,60,0,49,5407,429,-4202.760789569654,2807.0
20260725,china_japan_2025,70229,15,7,0,0,0,200,0,4.125514715310651,53.0
20260725,china_japan_seafood_2023,70229,15,7,0,0,0,200,6,4.125514715310651,53.0
20260725,india_pakistan_2025,70229,6,2,2,0,2,983,192,-82.87522458817348,34.0
20260725,israel_iran_2025,70229,356,129,25,0,74,1273,419,-12088.506402450606,2833.0
20260725,north_korea,70229,3,3,0,0,3,21,8,-0.61855670103096,6.0
20260725,russia_ukraine_2022,70229,328,181,20,0,117,341,137,-7102.373992785189,2612.0
20260725,south_china_sea_ph,70229,32,14,0,0,4,54,5,-382.32712998302736,173.0
20260725,taiwan_strait,70229,130,37,21,3,20,5,27,-1064.7367948599624,465.0
20260725,thailand_cambodia_2025,70229,8,6,0,0,6,34,4,-7.014331936048681,24.0
20260725,us_china_chips_2022,70229,110,34,17,0,3,170,30,-943.8618026350952,485.0
20260725,us_china_tariffs_2025,70229,213,61,33,1,18,3094,109,-1916.629711715443,867.0
20260726,china_japan_2025,60296,16,0,0,0,0,181,0,-119.48179610010972,61.0
20260726,china_japan_seafood_2023,60296,16,0,0,0,0,181,5,-119.48179610010972,61.0
20260726,india_pakistan_2025,60296,21,3,0,0,0,725,142,-444.4416185641879,116.0
20260726,israel_iran_2025,60296,515,180,32,0,92,1254,527,-34850.399208007795,8465.0
20260726,north_korea,60296,1,0,0,0,0,25,16,4.69404861693208,4.0
20260726,russia_ukraine_2022,60296,336,200,10,0,124,320,172,-23641.296051643014,4021.0
20260726,south_china_sea_ph,60296,38,17,0,0,3,72,33,-496.09443308037027,178.0
20260726,taiwan_strait,60296,96,26,8,0,17,12,13,-327.3405292069041,501.0
20260726,thailand_cambodia_2025,60296,8,4,0,0,4,21,8,-67.6088052879594,40.0
20260726,us_china_chips_2022,60296,73,18,9,0,3,132,26,-167.54059556243973,276.0
20260726,us_china_tariffs_2025,60296,148,34,17,0,13,2119,61,-296.26764215422185,645.0
20260727,china_japan_2025,98966,21,10,2,0,4,244,1,-252.25183688640408,160.0
20260727,china_japan_seafood_2023,98966,21,10,2,0,4,244,9,-252.25183688640408,160.0
20260727,india_pakistan_2025,98966,17,5,1,0,1,869,232,-534.6969971439606,102.0
20260727,israel_iran_2025,98966,767,273,44,0,129,1318,692,-46667.720531611114,11275.0
20260727,north_korea,98966,19,10,4,0,6,42,20,-66.08345053058379,86.0
20260727,russia_ukraine_2022,98966,317,147,19,1,126,380,220,-13166.883188786935,2791.0
20260727,south_china_sea_ph,98966,39,17,1,0,0,96,15,-238.73553233735564,146.0
20260727,taiwan_strait,98966,118,24,6,0,8,11,36,-964.6430111269972,689.0
20260727,thailand_cambodia_2025,98966,3,1,0,0,1,66,11,-91.2343470483006,30.0
20260727,us_china_chips_2022,98966,141,47,23,0,16,191,47,-2025.3489244624225,1160.0
20260727,us_china_tariffs_2025,98966,240,63,28,0,19,4194,106,-2813.6581438441976,1667.0
20260728,china_japan_2025,114737,35,7,6,0,6,284,5,-997.4339331547842,197.0
20260728,china_japan_seafood_2023,114737,35,7,6,0,6,284,9,-997.4339331547842,197.0
20260728,india_pakistan_2025,114737,24,9,2,0,1,930,246,-475.1221572555644,77.0
20260728,israel_iran_2025,114737,969,274,55,0,124,1296,707,-21524.53067974694,8812.0
20260728,north_korea,114737,20,2,0,0,2,9,15,-308.7501965008437,82.0
20260728,russia_ukraine_2022,114737,461,184,34,0,124,354,223,-10634.683582041891,3996.0
20260728,south_china_sea_ph,114737,36,14,0,0,6,68,13,-354.2223509871351,170.0
20260728,taiwan_strait,114737,129,24,11,0,12,24,65,-900.1136169792487,804.0
20260728,thailand_cambodia_2025,114737,19,2,0,0,2,61,13,-173.43539422018384,82.0
20260728,us_china_chips_2022,114737,145,54,22,0,12,197,68,-2289.088546588717,897.0
20260728,us_china_tariffs_2025,114737,247,70,29,0,20,5146,84,-2800.775798601586,1508.0
20260729,china_japan_2025,112429,20,9,6,0,2,337,6,-10.788645957761862,88.0
20260729,china_japan_seafood_2023,112429,20,9,6,0,2,337,15,-10.788645957761862,88.0
20260729,india_pakistan_2025,112429,36,20,13,0,13,983,247,-1365.7075945972656,169.0
20260729,israel_iran_2025,112429,639,283,57,0,154,1469,840,-23604.616961412255,6543.0
20260729,north_korea,112429,7,0,0,0,0,13,11,-165.45083769301553,50.0
20260729,russia_ukraine_2022,112429,441,186,27,0,120,345,185,-10512.401479506536,2983.0
20260729,south_china_sea_ph,112429,22,5,1,0,1,42,8,-146.308504816322,64.0
20260729,taiwan_strait,112429,262,84,22,0,17,23,63,-8118.768724145422,4929.0
20260729,thailand_cambodia_2025,112429,11,5,4,0,5,87,13,-142.36913471195197,37.0
20260729,us_china_chips_2022,112429,257,88,43,0,32,237,64,-6186.964350797175,2051.0
20260729,us_china_tariffs_2025,112429,470,159,62,0,43,5534,76,-11544.660208621153,4824.0
20260730,china_japan_2025,113149,10,5,2,0,4,354,2,-484.0145259849543,90.0
20260730,china_japan_seafood_2023,113149,10,5,2,0,4,354,16,-484.0145259849543,90.0
20260730,india_pakistan_2025,113149,10,4,0,0,0,988,275,-691.7488960257517,111.0
20260730,israel_iran_2025,113149,669,306,56,0,189,1826,766,-30271.65188212598,7812.0
20260730,north_korea,113149,4,0,0,0,0,11,14,3.83009770333714,9.0
20260730,russia_ukraine_2022,113149,461,275,51,2,182,498,218,-34142.17597155323,6219.0
20260730,south_china_sea_ph,113149,21,10,0,0,4,98,11,-161.640797344832,87.0
20260730,taiwan_strait,113149,172,65,34,0,17,37,52,-2017.4706364203216,852.0
20260730,thailand_cambodia_2025,113149,9,2,0,0,0,65,15,124.85513373184709,22.0
20260730,us_china_chips_2022,113149,171,42,19,0,17,268,67,-2360.5173860475998,901.0
20260730,us_china_tariffs_2025,113149,326,100,47,0,29,5734,66,-4198.802351070408,1648.0
20260731,china_japan_2025,107367,41,8,2,0,4,301,1,-296.21596960846057,336.0
20260731,china_japan_seafood_2023,107367,41,8,2,0,4,301,10,-296.21596960846057,336.0
20260731,india_pakistan_2025,107367,34,24,12,0,18,976,299,-445.87625304059264,97.0
20260731,israel_iran_2025,107367,458,220,42,0,96,1061,426,-22082.66489183491,6596.0
20260731,north_korea,107367,51,27,8,0,2,30,28,-672.6629765118456,308.0
20260731,russia_ukraine_2022,107367,301,147,31,0,100,326,152,-17483.474644191236,3922.0
20260731,south_china_sea_ph,107367,23,13,0,0,0,68,8,-868.2219502517511,171.0
20260731,taiwan_strait,107367,163,53,14,0,17,44,44,-2803.790458322658,1349.0
20260731,thailand_cambodia_2025,107367,25,0,0,0,0,72,18,-338.3045870436159,95.0
20260731,us_china_chips_2022,107367,153,45,15,0,15,225,55,-1892.006673624319,927.0
20260731,us_china_tariffs_2025,107367,285,94,29,0,31,5061,78,-4549.169736690235,2154.0
20260801,china_japan_2025,68900,16,7,4,0,2,156,0,209.19299803954016,135.0
20260801,china_japan_seafood_2023,68900,16,7,4,0,2,156,6,209.19299803954016,135.0
20260801,india_pakistan_2025,68900,28,12,4,0,6,718,215,-507.464991095177,113.0
20260801,israel_iran_2025,68900,468,253,52,3,120,957,365,-24610.499175760608,5790.0
20260801,north_korea,68900,12,3,0,0,3,6,19,-22.712333079365578,42.0
20260801,russia_ukraine_2022,68900,311,194,42,0,166,358,110,-15981.549123709738,3002.0
20260801,south_china_sea_ph,68900,56,38,1,0,11,38,13,-1135.7872653719076,316.0
20260801,taiwan_strait,68900,84,10,7,0,4,10,24,-728.3224555115693,455.0
20260801,thailand_cambodia_2025,68900,4,0,0,0,0,29,4,-49.91789819376024,8.0
20260801,us_china_chips_2022,68900,97,40,16,0,10,124,15,-813.1027095737828,498.0
20260801,us_china_tariffs_2025,68900,167,49,22,0,14,3117,28,-1382.9607760002714,886.0
20260802,china_japan_2025,58535,17,6,2,0,5,145,0,-8.559047369397177,58.0
20260802,china_japan_seafood_2023,58535,17,6,2,0,5,145,5,-8.559047369397177,58.0
20260802,india_pakistan_2025,58535,19,9,6,0,3,567,241,-169.77958779550153,39.0
20260802,israel_iran_2025,58535,495,216,57,0,107,891,560,-14940.162175854091,5053.0
20260802,north_korea,58535,7,0,0,0,0,2,8,8.544314288096226,33.0
20260802,russia_ukraine_2022,58535,209,156,16,0,114,297,78,-8856.323762287017,1692.0
20260802,south_china_sea_ph,58535,34,12,0,0,0,38,8,-1961.9556408292312,551.0
20260802,taiwan_strait,58535,92,14,2,0,2,4,28,-589.3164597174249,430.0
20260802,thailand_cambodia_2025,58535,9,0,0,0,0,63,5,-243.28959367717053,40.0
20260802,us_china_chips_2022,58535,81,14,8,0,4,117,13,-1833.715313998239,1017.0
20260802,us_china_tariffs_2025,58535,137,23,8,0,6,2382,16,-2125.283997252546,1241.0
20260803,china_japan_2025,91182,12,2,2,0,2,233,1,223.48936529779922,97.0
20260803,china_japan_seafood_2023,91182,12,2,2,0,2,233,8,223.48936529779922,97.0
20260803,india_pakistan_2025,91182,26,12,12,0,11,902,243,-296.3715451899806,90.0
20260803,israel_iran_2025,91182,473,181,51,0,73,999,644,-12879.298344261682,6151.0
20260803,north_korea,91182,8,8,0,0,8,11,15,-63.60852958923599,25.0
20260803,russia_ukraine_2022,91182,383,258,29,0,152,381,145,-37980.94620860632,7058.0
20260803,south_china_sea_ph,91182,19,8,2,0,0,64,11,-277.09530355990626,117.0
20260803,taiwan_strait,91182,103,28,10,0,9,18,51,-608.8690773393598,504.0
20260803,thailand_cambodia_2025,91182,11,3,0,0,2,66,11,-258.0721198522238,40.0
20260803,us_china_chips_2022,91182,112,24,9,0,11,176,33,-531.868220025504,523.0
20260803,us_china_tariffs_2025,91182,194,49,17,0,18,4173,52,-862.4532406508367,928.0
20260804,china_japan_2025,102313,36,7,0,0,1,290,2,-313.73109114956685,270.0
20260804,china_japan_seafood_2023,102313,36,7,0,0,1,290,8,-313.73109114956685,270.0
20260804,india_pakistan_2025,102313,26,8,1,0,1,872,271,-1330.6248267121607,232.0
20260804,israel_iran_2025,102313,459,120,34,0,45,1042,575,-22753.702921069325,7526.0
20260804,north_korea,102313,46,23,3,0,0,11,24,-1215.1703845147645,222.0
20260804,russia_ukraine_2022,102313,446,304,28,0,203,371,144,-47757.72336930502,8123.0
20260804,south_china_sea_ph,102313,26,16,2,0,6,88,10,-1409.8537215333517,205.0
20260804,taiwan_strait,102313,164,42,15,0,18,29,47,-1895.2091997735808,669.0
20260804,thailand_cambodia_2025,102313,12,2,0,0,0,44,8,-172.75169830690655,40.0
20260804,us_china_chips_2022,102313,120,27,7,0,14,195,68,-932.2133045135229,503.0
20260804,us_china_tariffs_2025,102313,239,56,16,0,28,5395,117,-2666.298215886326,1006.0
20260805,china_japan_2025,105774,48,12,0,0,2,395,1,-450.6321451657545,380.0
20260805,china_japan_seafood_2023,105774,48,12,0,0,2,395,6,-450.6321451657545,380.0
20260805,india_pakistan_2025,105774,31,10,1,0,4,781,294,-1885.8128974105446,294.0
20260805,israel_iran_2025,105774,415,128,41,0,45,983,445,-12152.163913895447,4134.0
20260805,north_korea,105774,37,18,3,0,4,53,52,-713.0743991902872,214.0
20260805,russia_ukraine_2022,105774,416,265,29,0,192,493,176,-43370.7177138447,7726.0
20260805,south_china_sea_ph,105774,9,3,0,0,2,58,5,-5.459264466089213,27.0
20260805,taiwan_strait,105774,189,65,21,0,18,61,65,-7385.900478705924,2136.0
20260805,thailand_cambodia_2025,105774,9,2,0,0,2,37,9,-309.203021817672,66.0
20260805,us_china_chips_2022,105774,160,59,25,0,26,323,59,-3836.7373560155056,1506.0
20260805,us_china_tariffs_2025,105774,301,109,44,0,41,5116,53,-10662.010751996,3365.0
20260806,china_japan_2025,106648,22,10,0,0,0,246,6,-803.7550184354062,244.0
20260806,china_japan_seafood_2023,106648,22,10,0,0,0,246,13,-803.7550184354062,244.0
20260806,india_pakistan_2025,106648,35,15,5,0,6,931,274,-321.68206732327377,85.0
20260806,israel_iran_2025,106648,460,160,29,1,91,1300,448,-28855.62299194798,9137.0
20260806,north_korea,106648,67,45,5,0,31,73,51,-1906.0419145222615,607.0
20260806,russia_ukraine_2022,106648,376,254,44,0,145,352,167,-21878.50863675588,3791.0
20260806,south_china_sea_ph,106648,8,3,0,0,0,47,9,-195.7493616548444,38.0
20260806,taiwan_strait,106648,140,21,5,0,6,38,52,-1021.4330108040604,879.0
20260806,thailand_cambodia_2025,106648,15,6,0,0,6,57,3,-210.773661152913,66.0
20260806,us_china_chips_2022,106648,142,40,14,0,10,149,46,-2889.0641865683706,1306.0
20260806,us_china_tariffs_2025,106648,258,58,19,0,16,4881,55,-3697.110454718923,2070.0
20260807,china_japan_2025,102018,10,5,0,0,0,273,1,-59.28381223383547,46.0
20260807,china_japan_seafood_2023,102018,10,5,0,0,0,273,11,-59.28381223383547,46.0
20260807,india_pakistan_2025,102018,15,8,4,0,6,795,372,-214.1185541104658,44.0
20260807,israel_iran_2025,102018,396,151,31,0,72,892,365,-16559.67498919704,4417.0
20260807,north_korea,102018,22,8,2,0,3,36,21,-342.5784781093766,131.0
20260807,russia_ukraine_2022,102018,297,167,25,0,92,307,106,-9369.239619340577,2459.0
20260807,south_china_sea_ph,102018,44,27,4,0,14,110,10,-518.2487138700158,159.0
20260807,taiwan_strait,102018,168,54,18,0,20,55,62,-1567.0121017471997,1197.0
20260807,thailand_cambodia_2025,102018,29,8,3,0,7,423,12,-298.2240492095206,110.0
20260807,us_china_chips_2022,102018,137,44,12,0,12,206,46,-1345.3985190270453,618.0
20260807,us_china_tariffs_2025,102018,252,79,23,0,19,4342,55,-2875.381651740627,1594.0
20260808,china_japan_2025,65273,7,2,0,0,0,187,3,-112.74547657072537,44.0
20260808,china_japan_seafood_2023,65273,7,2,0,0,0,187,6,-112.74547657072537,44.0
20260808,india_pakistan_2025,65273,24,9,3,0,7,624,227,-335.27282009800683,68.0
20260808,israel_iran_2025,65273,296,129,17,2,64,618,289,-6115.066072895399,2303.0
20260808,north_korea,65273,10,3,3,0,0,3,5,-144.90285389064934,35.0
20260808,russia_ukraine_2022,65273,404,245,61,2,139,290,98,-50132.08066873484,8712.0
20260808,south_china_sea_ph,65273,27,20,0,0,15,40,8,-886.2179836137364,142.0
20260808,taiwan_strait,65273,65,11,1,0,2,24,34,256.00407731218314,410.0
20260808,thailand_cambodia_2025,65273,13,6,6,0,0,158,5,-103.10055070611318,58.0
20260808,us_china_chips_2022,65273,102,31,10,0,8,149,22,-1495.4002059663162,702.0
20260808,us_china_tariffs_2025,65273,160,36,10,0,10,2830,47,-1089.2617761972379,1073.0
20260809,china_japan_2025,54796,14,7,2,0,0,170,3,-86.72322000296248,56.0
20260809,china_japan_seafood_2023,54796,14,7,2,0,0,170,7,-86.72322000296248,56.0
20260809,india_pakistan_2025,54796,17,9,6,0,9,658,177,-233.3321429789098,62.0
20260809,israel_iran_2025,54796,333,152,14,0,78,716,335,-8984.91876579632,3239.0
20260809,north_korea,54796,5,0,0,0,0,20,14,165.03463251858028,441.0
20260809,russia_ukraine_2022,54796,278,177,32,0,128,269,123,-25794.785490588016,4454.0
20260809,south_china_sea_ph,54796,15,4,0,0,2,31,5,-264.2943538832782,68.0
20260809,taiwan_strait,54796,105,16,3,0,8,36,39,-3131.32275292659,1171.0
20260809,thailand_cambodia_2025,54796,9,1,0,0,0,65,9,-58.778625954198475,11.0
20260809,us_china_chips_2022,54796,72,17,8,0,6,109,16,-1897.971179519812,667.0
20260809,us_china_tariffs_2025,54796,152,24,10,0,9,1876,27,-3854.2730309446506,1526.0
20260810,china_japan_2025,92185,13,2,0,0,0,246,6,-74.64287314836739,78.0
20260810,china_japan_seafood_2023,92185,13,2,0,0,0,246,9,-74.64287314836739,78.0
20260810,india_pakistan_2025,92185,17,5,0,0,5,782,228,-137.39653911323276,58.0
20260810,israel_iran_2025,92185,396,178,17,0,68,903,412,-19342.9827636682,4827.0
20260810,north_korea,92185,29,9,0,0,5,31,32,-16.180617233461753,556.0
20260810,russia_ukraine_2022,92185,312,210,37,0,149,364,125,-17779.387187158078,4653.0
20260810,south_china_sea_ph,92185,32,11,0,0,8,73,20,-324.7159971862595,93.0
20260810,taiwan_strait,92185,142,49,18,0,26,51,61,-1830.5628582804748,869.0
20260810,thailand_cambodia_2025,92185,10,0,0,0,0,154,4,-72.35890014471775,40.0
20260810,us_china_chips_2022,92185,100,36,16,0,15,184,59,-490.50766275529776,570.0
20260810,us_china_tariffs_2025,92185,202,61,27,0,24,3887,43,-1694.769613238263,1212.0
20260811,china_japan_2025,108011,18,3,1,0,1,242,2,-257.06993051171474,80.0
20260811,china_japan_seafood_2023,108011,18,3,1,0,1,242,8,-257.06993051171474,80.0
20260811,india_pakistan_2025,108011,20,6,4,0,2,730,250,-352.78567195671474,74.0
20260811,israel_iran_2025,108011,446,175,20,0,78,947,509,-9771.93376097213,3458.0
20260811,north_korea,108011,61,40,2,0,22,87,66,-2598.4006243311055,682.0
20260811,russia_ukraine_2022,108011,673,370,77,2,279,442,177,-52314.07117261694,10355.0
20260811,south_china_sea_ph,108011,21,11,2,0,1,73,20,-205.27994497793154,117.0
20260811,taiwan_strait,108011,117,31,6,0,11,22,75,-977.2740000688179,665.0
20260811,thailand_cambodia_2025,108011,3,3,3,0,0,83,8,-13.605442176870751,5.0
20260811,us_china_chips_2022,108011,129,36,20,0,12,192,37,-3695.0482453374784,1173.0
20260811,us_china_tariffs_2025,108011,209,56,23,0,19,5012,28,-4395.673711078035,1643.0
20260812,china_japan_2025,108389,18,5,4,0,2,287,6,-133.7784411283187,71.0
20260812,china_japan_seafood_2023,108389,18,5,4,0,2,287,5,-133.7784411283187,71.0
20260812,india_pakistan_2025,108389,31,25,16,0,22,828,290,-1127.316445966584,171.0
20260812,israel_iran_2025,108389,478,198,20,0,125,1135,452,-20114.1598708445,6270.0
20260812,north_korea,108389,169,141,6,0,106,125,71,-5933.510452296366,1808.0
20260812,russia_ukraine_2022,108389,536,250,53,0,156,381,144,-26983.23156505672,5587.0
20260812,south_china_sea_ph,108389,10,4,0,0,0,96,4,-79.76345688210105,25.0
20260812,taiwan_strait,108389,133,32,16,0,17,48,82,-2319.755230157039,1352.0
20260812,thailand_cambodia_2025,108389,17,3,2,0,3,92,11,-192.7836992126993,72.0
20260812,us_china_chips_2022,108389,128,37,20,0,17,197,39,-3578.6262569730698,1169.0
20260812,us_china_tariffs_2025,108389,217,53,30,0,26,5118,43,-5338.0489344793805,2263.0
20260813,china_japan_2025,106481,37,5,0,0,1,297,1,-752.5656440259853,178.0
20260813,china_japan_seafood_2023,106481,37,5,0,0,1,297,16,-752.5656440259853,178.0
20260813,india_pakistan_2025,106481,14,7,6,0,6,964,232,-152.25949467876836,42.0
20260813,israel_iran_2025,106481,331,160,27,0,90,1006,354,-12149.663174435878,2987.0
20260813,north_korea,106481,40,32,3,0,14,28,18,-451.90572816247686,391.0
20260813,russia_ukraine_2022,106481,448,241,44,0,169,309,116,-15430.698397989476,3348.0
20260813,south_china_sea_ph,106481,29,14,10,0,3,39,2,-577.5345826367068,141.0
20260813,taiwan_strait,106481,155,46,13,0,26,92,76,-3508.2552794565036,1268.0
20260813,thailand_cambodia_2025,106481,0,0,0,0,0,59,10,0.0,0.0
20260813,us_china_chips_2022,106481,108,28,16,0,14,217,37,-1458.6707308179048,566.0
20260813,us_china_tariffs_2025,106481,200,48,22,0,18,5230,86,-2350.3805105489537,1093.0
20260814,china_japan_2025,103293,33,6,2,0,1,287,2,-2235.6937610408568,385.0
20260814,china_japan_seafood_2023,103293,33,6,2,0,1,287,6,-2235.6937610408568,385.0
20260814,india_pakistan_2025,103293,49,8,1,0,1,897,232,-721.210495627549,201.0
20260814,israel_iran_2025,103293,348,137,37,0,52,923,386,-8658.763863548244,2758.0
20260814,north_korea,103293,85,56,14,0,17,32,41,-1807.3418588881302,586.0
20260814,russia_ukraine_2022,103293,411,243,39,4,158,295,93,-15747.160408835662,2713.0
20260814,south_china_sea_ph,103293,48,19,5,0,5,84,7,-736.4866949888481,200.0
20260814,taiwan_strait,103293,201,59,12,0,21,36,73,-1756.6056532713876,1172.0
20260814,thailand_cambodia_2025,103293,6,2,0,0,0,53,13,15.131239227037677,10.0
20260814,us_china_chips_2022,103293,178,57,18,1,15,188,28,-1037.8377588329035,1005.0
20260814,us_china_tariffs_2025,103293,327,89,29,1,26,5150,134,-1869.1839952636028,1787.0
20260815,china_japan_2025,64526,79,34,1,0,1,184,8,-6913.820225357168,1107.0
20260815,china_japan_seafood_2023,64526,79,34,1,0,1,184,2,-6913.820225357168,1107.0
20260815,india_pakistan_2025,64526,40,15,9,0,9,670,163,-449.9875288391221,182.0
20260815,israel_iran_2025,64526,246,114,23,0,50,852,299,-16044.284764542943,3509.0
20260815,north_korea,64526,39,14,2,0,1,6,17,-552.31876146195,351.0
20260815,russia_ukraine_2022,64526,207,105,21,0,63,215,65,-5909.965711536326,1330.0
20260815,south_china_sea_ph,64526,50,26,11,0,10,47,4,-1079.3066383516555,157.0
20260815,taiwan_strait,64526,123,20,5,0,8,18,33,-1635.1677033425444,947.0
20260815,thailand_cambodia_2025,64526,3,0,0,0,0,17,3,-37.8378378378379,10.0
20260815,us_china_chips_2022,64526,126,25,5,0,2,118,25,-863.7048408944052,694.0
20260815,us_china_tariffs_2025,64526,228,36,7,0,4,2960,40,-2174.7778313330705,1485.0
20260816,china_japan_2025,56953,50,17,0,0,6,159,5,-1301.2058729581345,334.0
20260816,china_japan_seafood_2023,56953,50,17,0,0,6,159,2,-1301.2058729581345,334.0
20260816,india_pakistan_2025,56953,11,4,4,0,3,631,108,-233.47777027124854,44.0
20260816,israel_iran_2025,56953,288,137,31,0,90,883,266,-7208.961137004864,1974.0
20260816,north_korea,56953,152,75,18,0,24,63,48,-4188.394104038054,1943.0
20260816,russia_ukraine_2022,56953,303,225,26,0,163,381,127,-34863.58547447938,4555.0
20260816,south_china_sea_ph,56953,35,23,2,0,9,96,3,-787.1428776756661,114.0
20260816,taiwan_strait,56953,52,17,5,0,3,8,20,-619.4906701675844,360.0
20260816,thailand_cambodia_2025,56953,0,0,0,0,0,43,16,0.0,0.0
20260816,us_china_chips_2022,56953,53,17,7,0,0,96,10,-956.4941544605435,523.0
20260816,us_china_tariffs_2025,56953,92,32,12,0,3,2132,36,-1479.9675370587472,749.0
20260817,china_japan_2025,98890,45,16,5,0,0,245,1,-2125.0337728344316,377.0
20260817,china_japan_seafood_2023,98890,45,16,5,0,0,245,5,-2125.0337728344316,377.0
20260817,india_pakistan_2025,98890,29,16,6,0,2,813,173,-402.7932593818766,82.0
20260817,israel_iran_2025,98890,502,182,33,0,84,1016,544,-22063.82973845562,5914.0
20260817,north_korea,98890,376,206,47,0,83,212,75,-14538.569725065168,7953.0
20260817,russia_ukraine_2022,98890,371,231,26,0,166,438,135,-9722.016166567195,1823.0
20260817,south_china_sea_ph,98890,11,6,0,0,0,48,11,-67.847631885607,27.0
20260817,taiwan_strait,98890,175,52,5,0,18,25,50,-1158.0919069156398,976.0
20260817,thailand_cambodia_2025,98890,22,6,3,0,6,69,28,-126.3512069252098,70.0
20260817,us_china_chips_2022,98890,149,30,15,0,15,185,30,-846.6892466305826,640.0
20260817,us_china_tariffs_2025,98890,295,68,19,0,23,4162,58,-1470.3054849811847,1247.0
20260818,china_japan_2025,108538,32,13,3,0,3,237,5,-391.0773981519238,115.0
20260818,china_japan_seafood_2023,108538,32,13,3,0,3,237,14,-391.0773981519238,115.0
20260818,india_pakistan_2025,108538,22,12,3,0,5,866,212,-188.397720307141,45.0
20260818,israel_iran_2025,108538,508,187,37,0,74,1177,512,-19479.07642336141,5713.0
20260818,north_korea,108538,218,93,14,0,31,90,56,-1806.5116028449706,2039.0
20260818,russia_ukraine_2022,108538,412,237,29,0,156,380,182,-64341.49182913689,8578.0
20260818,south_china_sea_ph,108538,16,8,1,0,5,173,10,-60.46002961216004,47.0
20260818,taiwan_strait,108538,196,49,17,0,20,23,40,-4339.596973172939,1575.0
20260818,thailand_cambodia_2025,108538,0,0,0,0,0,114,13,0.0,0.0
20260818,us_china_chips_2022,108538,155,40,19,0,20,169,31,-710.9732495853419,577.0
20260818,us_china_tariffs_2025,108538,329,87,36,0,38,4836,58,-4974.637952504829,1998.0
20260819,china_japan_2025,110686,11,2,1,0,1,274,2,-242.27687980582084,40.0
